,year,state,congressional_district,party,candidatevotes,totalvotes,state_district
4514,1996,Kentucky,5,REPUBLICAN,117842,117853,kentucky_5
4515,1996,Kentucky,6,DEMOCRAT,125999,226230,kentucky_6
4516,1996,Louisiana,1,REPUBLICAN,1,1,louisiana_1
4517,1996,Louisiana,2,DEMOCRAT,1,1,louisiana_2
4518,1996,Louisiana,3,REPUBLICAN,1,1,louisiana_3
4519,1996,Louisiana,4,REPUBLICAN,1,1,louisiana_4
4520,1996,Louisiana,5,REPUBLICAN,135990,233353,louisiana_5
4521,1996,Louisiana,6,REPUBLICAN,1,1,louisiana_6
4522,1996,Louisiana,7,DEMOCRAT,128449,241800,louisiana_7
4523,1996,Maine,1,DEMOCRAT,173745,314164,maine_1
4524,1996,Maine,2,DEMOCRAT,205439,285636,maine_2
4525,1996,Maryland,1,REPUBLICAN,131033,212876,maryland_1
4526,1996,Maryland,2,REPUBLICAN,143075,231419,maryland_2
4527,1996,Maryland,3,DEMOCRAT,130204,193433,maryland_3
4528,1996,Maryland,4,DEMOCRAT,142094,166794,maryland_4
4529,1996,Maryland,5,DEMOCRAT,121288,213094,maryland_5
4530,1996,Maryland,6,REPUBLICAN,132853,233788,maryland_6
4531,1996,Maryland,7,DEMOCRAT,115764,138695,maryland_7
4532,1996,Maryland,8,REPUBLICAN,152538,249146,maryland_8
4533,1996,Massachusetts,1,DEMOCRAT,129232,245111,massachusetts_1
4534,1996,Massachusetts,2,DEMOCRAT,162995,227411,massachusetts_2
4535,1996,Massachusetts,3,DEMOCRAT,135044,255097,massachusetts_3
4536,1996,Massachusetts,4,DEMOCRAT,183844,256637,massachusetts_4
4537,1996,Massachusetts,5,DEMOCRAT,183429,185137,massachusetts_5
4538,1996,Massachusetts,6,DEMOCRAT,133002,276379,massachusetts_6
4539,1996,Massachusetts,7,DEMOCRAT,177053,253570,massachusetts_7
4540,1996,Massachusetts,8,DEMOCRAT,147126,174620,massachusetts_8
4541,1996,Massachusetts,9,DEMOCRAT,172009,238152,massachusetts_9
4542,1996,Massachusetts,10,DEMOCRAT,160745,295923,massachusetts_10
4543,1996,Michigan,1,DEMOCRAT,181486,256791,michigan_1
4544,1996,Michigan,2,REPUBLICAN,165608,253699,michigan_2
4545,1996,Michigan,3,REPUBLICAN,169466,247043,michigan_3
4546,1996,Michigan,4,REPUBLICAN,159561,243645,michigan_4
4547,1996,Michigan,5,DEMOCRAT,162675,232451,michigan_5
4548,1996,Michigan,6,REPUBLICAN,146170,215834,michigan_6
4549,1996,Michigan,7,REPUBLICAN,120227,218544,michigan_7
4550,1996,Michigan,8,DEMOCRAT,141086,262421,michigan_8
4551,1996,Michigan,9,DEMOCRAT,136856,231200,michigan_9
4552,1996,Michigan,10,DEMOCRAT,132829,244281,michigan_10
4553,1996,Michigan,11,REPUBLICAN,169165,276618,michigan_11
4554,1996,Michigan,12,DEMOCRAT,133436,232475,michigan_12
4555,1996,Michigan,13,DEMOCRAT,123133,217658,michigan_13
4556,1996,Michigan,14,DEMOCRAT,157722,183695,michigan_14
4557,1996,Michigan,15,DEMOCRAT,143683,162600,michigan_15
4558,1996,Michigan,16,DEMOCRAT,136854,220612,michigan_16
4559,1996,Minnesota,1,REPUBLICAN,137486,261062,minnesota_1
4560,1996,Minnesota,2,DEMOCRAT,144083,262353,minnesota_2
4561,1996,Minnesota,3,REPUBLICAN,205816,293583,minnesota_3
4562,1996,Minnesota,4,DEMOCRAT,145831,255759,minnesota_4
4563,1996,Minnesota,5,DEMOCRAT,158261,246041,minnesota_5
4564,1996,Minnesota,6,DEMOCRAT,164921,295481,minnesota_6
4565,1996,Minnesota,7,DEMOCRAT,170936,251599,minnesota_7
4566,1996,Minnesota,8,DEMOCRAT,185333,275338,minnesota_8
4567,1996,Mississippi,1,REPUBLICAN,123724,182966,mississippi_1
4568,1996,Mississippi,2,DEMOCRAT,102503,171933,mississippi_2
4569,1996,Mississippi,3,REPUBLICAN,115443,188144,mississippi_3
4570,1996,Mississippi,4,REPUBLICAN,112444,183663,mississippi_4
4571,1996,Mississippi,5,DEMOCRAT,103415,177445,mississippi_5
4572,1996,Missouri,1,DEMOCRAT,131659,187653,missouri_1
4573,1996,Missouri,2,REPUBLICAN,165999,270726,missouri_2
4574,1996,Missouri,3,DEMOCRAT,137300,232755,missouri_3
4575,1996,Missouri,4,DEMOCRAT,153566,240789,missouri_4
4576,1996,Missouri,5,DEMOCRAT,144223,213971,missouri_5
4577,1996,Missouri,6,DEMOCRAT,169006,246282,missouri_6
4578,1996,Missouri,7,REPUBLICAN,162558,250584,missouri_7
4579,1996,Missouri,8,INDEPENDENT,112472,222854,missouri_8
4580,1996,Missouri,9,REPUBLICAN,123580,250230,missouri_9
4581,1996,Montana,0,REPUBLICAN,211975,404426,montana_0
4582,1996,Nebraska,1,REPUBLICAN,157108,224260,nebraska_1
4583,1996,Nebraska,2,REPUBLICAN,125201,219938,nebraska_2
4584,1996,Nebraska,3,REPUBLICAN,167758,216591,nebraska_3
4585,1996,Nevada,1,REPUBLICAN,86472,172593,nevada_1
4586,1996,Nevada,2,REPUBLICAN,162310,277192,nevada_2
4587,1996,New Hampshire,1,REPUBLICAN,123939,247577,new hampshire_1
4588,1996,New Hampshire,2,REPUBLICAN,122957,243260,new hampshire_2
4589,1996,New Jersey,1,DEMOCRAT,160413,210734,new jersey_1
4590,1996,New Jersey,2,REPUBLICAN,133131,220718,new jersey_2
4591,1996,New Jersey,3,REPUBLICAN,157503,245278,new jersey_3
4592,1996,New Jersey,4,REPUBLICAN,146404,230114,new jersey_4
4593,1996,New Jersey,5,REPUBLICAN,181323,254333,new jersey_5
4594,1996,New Jersey,6,DEMOCRAT,124635,203478,new jersey_6
4595,1996,New Jersey,7,REPUBLICAN,128821,232571,new jersey_7
4596,1996,New Jersey,8,DEMOCRAT,98861,193091,new jersey_8
4597,1996,New Jersey,9,DEMOCRAT,117646,210930,new jersey_9
4598,1996,New Jersey,10,DEMOCRAT,127126,151060,new jersey_10
4599,1996,New Jersey,11,REPUBLICAN,169091,255158,new jersey_11
4600,1996,New Jersey,12,REPUBLICAN,135811,269221,new jersey_12
4601,1996,New Jersey,13,DEMOCRAT,115459,146473,new jersey_13
4602,1996,New Mexico,1,REPUBLICAN,109290,193078,new mexico_1
4603,1996,New Mexico,2,REPUBLICAN,95091,170006,new mexico_2
4604,1996,New Mexico,3,DEMOCRAT,124594,185271,new mexico_3
4605,1996,New York,1,DEMOCRAT,93816,235506,new york_1
4606,1996,New York,2,REPUBLICAN,97105,203172,new york_2
4607,1996,New York,3,REPUBLICAN,111310,259409,new york_3
4608,1996,New York,4,DEMOCRAT,119946,236238,new york_4
4609,1996,New York,5,DEMOCRAT,116005,224495,new york_5
4610,1996,New York,6,DEMOCRAT,102799,153238,new york_6
4611,1996,New York,7,DEMOCRAT,78848,151185,new york_7
4612,1996,New York,8,DEMOCRAT,123809,197860,new york_8
4613,1996,New York,9,DEMOCRAT,102556,178160,new york_9
4614,1996,New York,10,DEMOCRAT,97125,153666,new york_10
4615,1996,New York,11,DEMOCRAT,87559,133934,new york_11
4616,1996,New York,12,DEMOCRAT,58947,100185,new york_12
4617,1996,New York,13,REPUBLICAN,74836,183921,new york_13
4618,1996,New York,14,DEMOCRAT,122504,211303,new york_14
4619,1996,New York,15,DEMOCRAT,108680,155236,new york_15
4620,1996,New York,16,DEMOCRAT,86971,130722,new york_16
4621,1996,New York,17,DEMOCRAT,97891,153797,new york_17
4622,1996,New York,18,DEMOCRAT,118194,213574,new york_18
4623,1996,New York,19,REPUBLICAN,98705,243986,new york_19
4624,1996,New York,20,REPUBLICAN,122479,245812,new york_20
4625,1996,New York,21,DEMOCRAT,136964,267608,new york_21
4626,1996,New York,22,REPUBLICAN,119467,265794,new york_22
4627,1996,New York,23,REPUBLICAN,118653,226149,new york_23
4628,1996,New York,24,REPUBLICAN,108777,209946,new york_24
4629,1996,New York,25,REPUBLICAN,106327,242136,new york_25
4630,1996,New York,26,DEMOCRAT,117097,238437,new york_26
4631,1996,New York,27,REPUBLICAN,117818,260311,new york_27
4632,1996,New York,28,DEMOCRAT,133084,250094,new york_28
4633,1996,New York,29,DEMOCRAT,126210,238399,new york_29
4634,1996,New York,30,DEMOCRAT,97686,241405,new york_30
4635,1996,New York,31,REPUBLICAN,119395,225718,new york_31
4636,1996,North Carolina,1,DEMOCRAT,108759,165028,north carolina_1
4637,1996,North Carolina,2,DEMOCRAT,113820,216629,north carolina_2
4638,1996,North Carolina,3,REPUBLICAN,118159,188579,north carolina_3
4639,1996,North Carolina,4,DEMOCRAT,157194,288984,north carolina_4
4640,1996,North Carolina,5,REPUBLICAN,130177,209698,north carolina_5
4641,1996,North Carolina,6,REPUBLICAN,167828,228543,north carolina_6
4642,1996,North Carolina,7,DEMOCRAT,87487,165440,north carolina_7
4643,1996,North Carolina,8,DEMOCRAT,103129,186908,north carolina_8
4644,1996,North Carolina,9,REPUBLICAN,147755,234710,north carolina_9
4645,1996,North Carolina,10,REPUBLICAN,158585,226597,north carolina_10
4646,1996,North Carolina,11,REPUBLICAN,132860,228025,north carolina_11
4647,1996,North Carolina,12,DEMOCRAT,124675,174399,north carolina_12
4648,1996,North Dakota,0,DEMOCRAT,144833,263010,north dakota_0
4649,1996,Ohio,1,REPUBLICAN,118324,218424,ohio_1
4650,1996,Ohio,2,REPUBLICAN,186853,259473,ohio_2
4651,1996,Ohio,3,DEMOCRAT,144583,227203,ohio_3
4652,1996,Ohio,4,REPUBLICAN,147608,227761,ohio_4
4653,1996,Ohio,5,REPUBLICAN,145892,238523,ohio_5
4654,1996,Ohio,6,DEMOCRAT,118003,229926,ohio_6
4655,1996,Ohio,7,REPUBLICAN,158087,233001,ohio_7
4656,1996,Ohio,8,REPUBLICAN,165815,235943,ohio_8
4657,1996,Ohio,9,DEMOCRAT,170617,221334,ohio_9
4658,1996,Ohio,10,DEMOCRAT,110723,225696,ohio_10
4659,1996,Ohio,11,DEMOCRAT,153546,189039,ohio_11
4660,1996,Ohio,12,REPUBLICAN,151667,237434,ohio_12
4661,1996,Ohio,13,DEMOCRAT,148690,244505,ohio_13
4662,1996,Ohio,14,DEMOCRAT,124136,228435,ohio_14
4663,1996,Ohio,15,REPUBLICAN,156776,221441,ohio_15
4664,1996,Ohio,16,REPUBLICAN,159314,231827,ohio_16
4665,1996,Ohio,17,DEMOCRAT,218283,239968,ohio_17
4666,1996,Ohio,18,REPUBLICAN,117365,233843,ohio_18
4667,1996,Ohio,19,REPUBLICAN,135012,246819,ohio_19
4668,1996,Oklahoma,1,REPUBLICAN,143415,210407,oklahoma_1
4669,1996,Oklahoma,2,REPUBLICAN,112273,202393,oklahoma_2
4670,1996,Oklahoma,3,REPUBLICAN,98526,191508,oklahoma_3
4671,1996,Oklahoma,4,REPUBLICAN,106923,185373,oklahoma_4
4672,1996,Oklahoma,5,REPUBLICAN,148362,212791,oklahoma_5
4673,1996,Oklahoma,6,REPUBLICAN,113499,177672,oklahoma_6
4674,1996,Oregon,1,DEMOCRAT,144588,278604,oregon_1
4675,1996,Oregon,2,REPUBLICAN,164062,266056,oregon_2
4676,1996,Oregon,3,DEMOCRAT,165922,247909,oregon_3
4677,1996,Oregon,4,DEMOCRAT,177270,269856,oregon_4
4678,1996,Oregon,5,DEMOCRAT,139521,272636,oregon_5
4679,1996,Pennsylvania,1,DEMOCRAT,145210,165945,pennsylvania_1
4680,1996,Pennsylvania,2,DEMOCRAT,168887,191937,pennsylvania_2
4681,1996,Pennsylvania,3,DEMOCRAT,121120,175801,pennsylvania_3
4682,1996,Pennsylvania,4,DEMOCRAT,142621,222167,pennsylvania_4
4683,1996,Pennsylvania,5,REPUBLICAN,116303,193003,pennsylvania_5
4684,1996,Pennsylvania,6,DEMOCRAT,115193,196729,pennsylvania_6
4685,1996,Pennsylvania,7,REPUBLICAN,165087,246666,pennsylvania_7
4686,1996,Pennsylvania,8,REPUBLICAN,133749,226322,pennsylvania_8
4687,1996,Pennsylvania,9,REPUBLICAN,142105,192822,pennsylvania_9
4688,1996,Pennsylvania,10,REPUBLICAN,124670,208540,pennsylvania_10
4689,1996,Pennsylvania,11,DEMOCRAT,128258,188609,pennsylvania_11
4690,1996,Pennsylvania,12,DEMOCRAT,136815,195481,pennsylvania_12
4691,1996,Pennsylvania,13,REPUBLICAN,120304,245979,pennsylvania_13
4692,1996,Pennsylvania,14,DEMOCRAT,122922,202578,pennsylvania_14
4693,1996,Pennsylvania,15,DEMOCRAT,109812,200363,pennsylvania_15
4694,1996,Pennsylvania,16,REPUBLICAN,124511,209602,pennsylvania_16
4695,1996,Pennsylvania,17,REPUBLICAN,150678,208616,pennsylvania_17
4696,1996,Pennsylvania,18,DEMOCRAT,120410,214990,pennsylvania_18
4697,1996,Pennsylvania,19,REPUBLICAN,130716,208963,pennsylvania_19
4698,1996,Pennsylvania,20,DEMOCRAT,113394,210402,pennsylvania_20
4699,1996,Pennsylvania,21,REPUBLICAN,106875,210888,pennsylvania_21
4700,1996,Rhode Island,1,DEMOCRAT,121781,175425,rhode island_1
4701,1996,Rhode Island,2,DEMOCRAT,118827,184318,rhode island_2
4702,1996,South Carolina,1,REPUBLICAN,138467,143572,south carolina_1
4703,1996,South Carolina,2,REPUBLICAN,158229,175942,south carolina_2
4704,1996,South Carolina,3,REPUBLICAN,114273,189525,south carolina_3
4705,1996,South Carolina,4,REPUBLICAN,138165,194792,south carolina_4
4706,1996,South Carolina,5,DEMOCRAT,97335,179949,south carolina_5
4707,1996,South Carolina,6,DEMOCRAT,120132,173054,south carolina_6
4708,1996,South Dakota,0,REPUBLICAN,186393,323203,south dakota_0
4709,1996,Tennessee,1,REPUBLICAN,117676,181708,tennessee_1
4710,1996,Tennessee,2,REPUBLICAN,150953,213574,tennessee_2
4711,1996,Tennessee,3,REPUBLICAN,113408,201444,tennessee_3
4712,1996,Tennessee,4,REPUBLICAN,103091,178063,tennessee_4
4713,1996,Tennessee,5,DEMOCRAT,140264,193783,tennessee_5
4714,1996,Tennessee,6,DEMOCRAT,123846,227571,tennessee_6
4715,1996,Tennessee,7,REPUBLICAN,126737,193742,tennessee_7
4716,1996,Tennessee,8,DEMOCRAT,123681,183898,tennessee_8
4717,1996,Tennessee,9,DEMOCRAT,116345,190414,tennessee_9
4718,1996,Texas,1,DEMOCRAT,102697,199170,texas_1
4719,1996,Texas,2,DEMOCRAT,102908,196971,texas_2
4720,1996,Texas,3,REPUBLICAN,142325,195026,texas_3
4721,1996,Texas,4,DEMOCRAT,132126,207177,texas_4
4722,1996,Texas,5,REPUBLICAN,80196,151119,texas_5
4723,1996,Texas,6,REPUBLICAN,160800,208516,texas_6
4724,1996,Texas,7,REPUBLICAN,152024,186831,texas_7
4725,1996,Texas,8,REPUBLICAN,80325,193659,texas_8
4726,1996,Texas,9,REPUBLICAN,88171,189840,texas_9
4727,1996,Texas,10,DEMOCRAT,132066,234991,texas_10
4728,1996,Texas,11,DEMOCRAT,99990,175935,texas_11
4729,1996,Texas,12,REPUBLICAN,98349,170204,texas_12
4730,1996,Texas,13,REPUBLICAN,116098,173627,texas_13
4731,1996,Texas,14,REPUBLICAN,99961,195699,texas_14
4732,1996,Texas,15,DEMOCRAT,86347,138594,texas_15
4733,1996,Texas,16,DEMOCRAT,90260,127784,texas_16
4734,1996,Texas,17,DEMOCRAT,99678,192994,texas_17
4735,1996,Texas,18,DEMOCRAT,106111,137688,texas_18
4736,1996,Texas,19,REPUBLICAN,156910,195226,texas_19
4737,1996,Texas,20,DEMOCRAT,88190,138409,texas_20
4738,1996,Texas,21,REPUBLICAN,205830,269307,texas_21
4739,1996,Texas,22,REPUBLICAN,126056,185086,texas_22
4740,1996,Texas,23,REPUBLICAN,101332,163839,texas_23
4741,1996,Texas,24,DEMOCRAT,77847,139637,texas_24
4742,1996,Texas,25,DEMOCRAT,43701,128393,texas_25
4743,1996,Texas,26,REPUBLICAN,163708,222342,texas_26
4744,1996,Texas,27,DEMOCRAT,97350,150600,texas_27
4745,1996,Texas,28,DEMOCRAT,110148,146135,texas_28
4746,1996,Texas,29,DEMOCRAT,61751,91472,texas_29
4747,1996,Texas,30,DEMOCRAT,61723,113072,texas_30
4748,1996,Utah,1,REPUBLICAN,150126,219779,utah_1
4749,1996,Utah,2,REPUBLICAN,129963,236321,utah_2
4750,1996,Utah,3,REPUBLICAN,106220,207715,utah_3
4751,1996,Vermont,0,INDEPENDENT,140678,254706,vermont_0
4752,1996,Virginia,1,REPUBLICAN,165574,167235,virginia_1
4753,1996,Virginia,2,DEMOCRAT,106215,163996,virginia_2
4754,1996,Virginia,3,DEMOCRAT,118603,144418,virginia_3
4755,1996,Virginia,4,DEMOCRAT,160100,203666,virginia_4
4756,1996,Virginia,5,DEMOCRAT,120323,197923,virginia_5
4757,1996,Virginia,6,REPUBLICAN,133576,199361,virginia_6
4758,1996,Virginia,7,REPUBLICAN,189644,252505,virginia_7
4759,1996,Virginia,8,DEMOCRAT,152334,229421,virginia_8
4760,1996,Virginia,9,DEMOCRAT,122908,189077,virginia_9
4761,1996,Virginia,10,REPUBLICAN,169266,235013,virginia_10
4762,1996,Virginia,11,REPUBLICAN,138758,216482,virginia_11
4763,1996,Washington,1,REPUBLICAN,141948,264135,washington_1
4764,1996,Washington,2,REPUBLICAN,124655,256944,washington_2
4765,1996,Washington,3,REPUBLICAN,123117,245347,washington_3
4766,1996,Washington,4,REPUBLICAN,108647,205149,washington_4
4767,1996,Washington,5,REPUBLICAN,131618,236784,washington_5
4768,1996,Washington,6,DEMOCRAT,155467,235910,washington_6
4769,1996,Washington,7,DEMOCRAT,209753,259094,washington_7
4770,1996,Washington,8,REPUBLICAN,170691,261031,washington_8
4771,1996,Washington,9,DEMOCRAT,105236,209867,washington_9
4772,1996,West Virginia,1,DEMOCRAT,171334,171334,west virginia_1
4773,1996,West Virginia,2,DEMOCRAT,141551,205484,west virginia_2
4774,1996,West Virginia,3,DEMOCRAT,145550,145550,west virginia_3
4775,1996,Wisconsin,1,REPUBLICAN,118408,232801,wisconsin_1
4776,1996,Wisconsin,2,REPUBLICAN,154557,269374,wisconsin_2
4777,1996,Wisconsin,3,DEMOCRAT,121967,234650,wisconsin_3
4778,1996,Wisconsin,4,DEMOCRAT,134470,233284,wisconsin_4
4779,1996,Wisconsin,5,DEMOCRAT,141179,192569,wisconsin_5
4780,1996,Wisconsin,6,REPUBLICAN,169213,231719,wisconsin_6
4781,1996,Wisconsin,7,DEMOCRAT,137428,240898,wisconsin_7
4782,1996,Wisconsin,8,DEMOCRAT,129551,249157,wisconsin_8
4783,1996,Wisconsin,9,REPUBLICAN,197910,265875,wisconsin_9
4784,1996,Wyoming,0,REPUBLICAN,116004,209983,wyoming_0
4785,1998,Alabama,1,REPUBLICAN,112872,113564,alabama_1
4786,1998,Alabama,2,REPUBLICAN,131428,189669,alabama_2
4787,1998,Alabama,3,REPUBLICAN,101731,175217,alabama_3
4788,1998,Alabama,4,REPUBLICAN,106297,188476,alabama_4
4789,1998,Alabama,5,DEMOCRAT,134819,193490,alabama_5
4790,1998,Alabama,6,REPUBLICAN,154761,215582,alabama_6
4791,1998,Alabama,7,DEMOCRAT,136431,139181,alabama_7
4792,1998,Alaska,0,REPUBLICAN,139676,223300,alaska_0
4793,1998,Arizona,1,REPUBLICAN,98840,152948,arizona_1
4794,1998,Arizona,2,DEMOCRAT,57178,84363,arizona_2
4795,1998,Arizona,3,REPUBLICAN,137618,204623,arizona_3
4796,1998,Arizona,4,REPUBLICAN,102722,158822,arizona_4
4797,1998,Arizona,5,REPUBLICAN,103952,201473,arizona_5
4798,1998,Arizona,6,REPUBLICAN,106891,201537,arizona_6
4799,1998,Arkansas,1,DEMOCRAT,1,1,arkansas_1
4800,1998,Arkansas,2,DEMOCRAT,100334,173071,arkansas_2
4801,1998,Arkansas,3,REPUBLICAN,154780,191697,arkansas_3
4802,1998,Arkansas,4,REPUBLICAN,92346,160540,arkansas_4
4803,1998,California,1,DEMOCRAT,121713,196805,california_1
4804,1998,California,2,REPUBLICAN,128372,205347,california_2
4805,1998,California,3,REPUBLICAN,100621,192006,california_3
4806,1998,California,4,REPUBLICAN,155306,248224,california_4
4807,1998,California,5,DEMOCRAT,130715,181768,california_5
4808,1998,California,6,DEMOCRAT,158446,232981,california_6
4809,1998,California,7,DEMOCRAT,125842,164132,california_7
4810,1998,California,8,DEMOCRAT,148027,172462,california_8
4811,1998,California,9,DEMOCRAT,140722,169895,california_9
4812,1998,California,10,DEMOCRAT,127134,237809,california_10
4813,1998,California,11,REPUBLICAN,95496,155449,california_11
4814,1998,California,12,DEMOCRAT,128135,173212,california_12
4815,1998,California,13,DEMOCRAT,101671,142787,california_13
4816,1998,California,14,DEMOCRAT,129663,188910,california_14
4817,1998,California,15,REPUBLICAN,111876,184778,california_15
4818,1998,California,16,DEMOCRAT,85503,117414,california_16
4819,1998,California,17,DEMOCRAT,103719,160690,california_17
4820,1998,California,18,DEMOCRAT,118842,136931,california_18
4821,1998,California,19,REPUBLICAN,131105,165149,california_19
4822,1998,California,20,DEMOCRAT,60599,99782,california_20
4823,1998,California,21,REPUBLICAN,115989,146983,california_21
4824,1998,California,22,DEMOCRAT,109517,199264,california_22
4825,1998,California,23,REPUBLICAN,96322,160354,california_23
4826,1998,California,24,DEMOCRAT,103491,180580,california_24
4827,1998,California,25,REPUBLICAN,114013,152682,california_25
4828,1998,California,26,DEMOCRAT,69000,83662,california_26
4829,1998,California,27,REPUBLICAN,80702,159066,california_27
4830,1998,California,28,REPUBLICAN,90607,157200,california_28
4831,1998,California,29,DEMOCRAT,131561,178094,california_29
4832,1998,California,30,DEMOCRAT,58230,70671,california_30
4833,1998,California,31,DEMOCRAT,61173,87360,california_31
4834,1998,California,32,DEMOCRAT,112253,129492,california_32
4835,1998,California,33,DEMOCRAT,43310,49674,california_33
4836,1998,California,34,DEMOCRAT,76471,113075,california_34
4837,1998,California,35,DEMOCRAT,78732,88145,california_35
4838,1998,California,36,REPUBLICAN,88843,181706,california_36
4839,1998,California,37,DEMOCRAT,70026,82327,california_37
4840,1998,California,38,REPUBLICAN,71386,134858,california_38
4841,1998,California,39,REPUBLICAN,97366,155465,california_39
4842,1998,California,40,REPUBLICAN,97406,150125,california_40
4843,1998,California,41,REPUBLICAN,68310,128414,california_41
4844,1998,California,42,DEMOCRAT,62207,112520,california_42
4845,1998,California,43,REPUBLICAN,83012,149071,california_43
4846,1998,California,44,REPUBLICAN,97013,161528,california_44
4847,1998,California,45,REPUBLICAN,94296,160770,california_45
4848,1998,California,46,DEMOCRAT,47964,85002,california_46
4849,1998,California,47,REPUBLICAN,132711,196316,california_47
4850,1998,California,48,REPUBLICAN,138948,180719,california_48
4851,1998,California,49,REPUBLICAN,90516,185519,california_49
4852,1998,California,50,DEMOCRAT,77354,77354,california_50
4853,1998,California,51,REPUBLICAN,126229,206878,california_51
4854,1998,California,52,REPUBLICAN,116251,153564,california_52
4855,1998,Colorado,1,DEMOCRAT,116628,174305,colorado_1
4856,1998,Colorado,2,DEMOCRAT,113946,228442,colorado_2
4857,1998,Colorado,3,REPUBLICAN,156501,236653,colorado_3
4858,1998,Colorado,4,REPUBLICAN,131318,221291,colorado_4
4859,1998,Colorado,5,REPUBLICAN,155790,214270,colorado_5
4860,1998,Colorado,6,REPUBLICAN,111374,199188,colorado_6
4861,1998,Connecticut,1,DEMOCRAT,97681,168264,connecticut_1
4862,1998,Connecticut,2,DEMOCRAT,99567,163201,connecticut_2
4863,1998,Connecticut,3,DEMOCRAT,109726,153851,connecticut_3
4864,1998,Connecticut,4,REPUBLICAN,94767,137204,connecticut_4
4865,1998,Connecticut,5,DEMOCRAT,78394,157157,connecticut_5
4866,1998,Connecticut,6,REPUBLICAN,101630,174781,connecticut_6
4867,1998,Delaware,0,REPUBLICAN,119811,180529,delaware_0
4868,1998,Florida,1,REPUBLICAN,140525,141188,florida_1
4869,1998,Florida,2,DEMOCRAT,138440,145420,florida_2
4870,1998,Florida,3,DEMOCRAT,66621,120151,florida_3
4871,1998,Florida,4,REPUBLICAN,1,1,florida_4
4872,1998,Florida,5,DEMOCRAT,132005,199152,florida_5
4873,1998,Florida,6,REPUBLICAN,1,1,florida_6
4874,1998,Florida,7,REPUBLICAN,1,1,florida_7
4875,1998,Florida,8,REPUBLICAN,104298,158575,florida_8
4876,1998,Florida,9,REPUBLICAN,1,1,florida_9
4877,1998,Florida,10,REPUBLICAN,1,1,florida_10
4878,1998,Florida,11,DEMOCRAT,85262,131438,florida_11
4879,1998,Florida,12,REPUBLICAN,1,1,florida_12
4880,1998,Florida,13,REPUBLICAN,1,1,florida_13
4881,1998,Florida,14,REPUBLICAN,1,1,florida_14
4882,1998,Florida,15,REPUBLICAN,129278,204932,florida_15
4883,1998,Florida,16,REPUBLICAN,1,1,florida_16
4884,1998,Florida,17,DEMOCRAT,1,1,florida_17
4885,1998,Florida,18,REPUBLICAN,1,1,florida_18
